,product_id,category,animal,size,price,sales,rating,repeat_purchase
1364,1365,Equipment,Dog,medium,27.97,873.61,3.0,N
1365,1366,Equipment,Dog,medium,28.03,869.3,6.0,N
1366,1367,Equipment,Dog,small,33.06,1111.79,5.0,Y
1367,1368,Food,Bird,medium,41.07,1203.75,6.0,N
1368,1369,Toys,Cat,medium,28.99,1079.9,8.0,N
1369,1370,Equipment,Dog,small,33.43,1121.91,5.0,Y
1370,1371,unknown,Bird,small,37.92,1089.88,6.0,N
1371,1372,Equipment,Fish,small,22.95,704.17,3.0,Y
1372,1373,Accessory,Bird,large,42.91,1407.59,6.0,N
1373,1374,Toys,Fish,small,28.75,957.13,7.0,Y
1374,1375,Equipment,Cat,small,27.82,1025.73,5.0,N
1375,1376,Medicine,Fish,medium,15.22,468.34,4.0,N
1376,1377,Equipment,Cat,medium,28.064999999999998,795.74,0.0,N
1377,1378,Equipment,Cat,small,28.064999999999998,1054.05,0.0,Y
1378,1379,Equipment,Cat,small,27.74,1019.3,6.0,Y
1379,1380,Toys,Fish,small,29.35,991.57,3.0,Y
1380,1381,Equipment,Cat,medium,23.07,794.03,5.0,N
1381,1382,Equipment,Dog,small,32.79,1098.65,5.0,N
1382,1383,Toys,Cat,large,39.04,1723.87,8.0,Y
1383,1384,Housing,Dog,small,30.85,876.4,5.0,Y
1384,1385,Accessory,Fish,medium,13.02,290.77,4.0,Y
1385,1386,Medicine,Dog,small,29.92,1090.37,3.0,Y
1386,1387,Toys,Cat,small,34.24,1358.2,4.0,Y
1387,1388,Accessory,Dog,large,32.82,1057.8,6.0,Y
1388,1389,Toys,Cat,small,33.97,1339.38,8.0,Y
1389,1390,Housing,Cat,medium,20.95,612.38,5.0,N
1390,1391,Food,Dog,medium,31.17,897.03,5.0,Y
1391,1392,Accessory,Cat,medium,28.064999999999998,511.95,0.0,Y
1392,1393,Medicine,Cat,small,24.86,977.27,4.0,Y
1393,1394,Toys,Fish,small,29.53,990.59,6.0,Y
1394,1395,Housing,Dog,large,28.064999999999998,1178.31,0.0,Y
1395,1396,Equipment,Cat,small,28.064999999999998,1033.69,0.0,Y
1396,1397,Equipment,Cat,small,27.99,1035.36,6.0,Y
1397,1398,Housing,Bird,large,46.18,1554.04,7.0,Y
1398,1399,Food,Cat,small,30.82,1068.42,4.0,Y
1399,1400,Medicine,Cat,large,30.0,1317.64,9.0,Y
1400,1401,Housing,Bird,medium,28.064999999999998,966.29,0.0,N
1401,1402,Food,Bird,medium,41.11,1207.12,4.0,Y
1402,1403,Housing,Cat,medium,21.08,613.94,4.0,Y
1403,1404,Equipment,Fish,small,22.98,704.63,3.0,Y
1404,1405,Food,Fish,medium,21.09,544.1,4.0,N
1405,1406,Accessory,Bird,large,28.064999999999998,1421.75,0.0,Y
1406,1407,Medicine,Cat,small,25.12,998.18,7.0,N
1407,1408,Accessory,Fish,small,17.98,446.2,6.0,N
1408,1409,Housing,Fish,large,28.064999999999998,791.34,0.0,N
1409,1410,Equipment,Cat,small,27.75,1024.28,6.0,N
1410,1411,Equipment,Fish,small,23.15,710.12,4.0,Y
1411,1412,Food,Fish,small,25.85,737.24,4.0,N
1412,1413,Equipment,Dog,small,33.13,1114.69,5.0,Y
1413,1414,Accessory,Bird,large,42.99,1420.28,5.0,N
1414,1415,Equipment,Fish,medium,18.24,517.65,4.0,Y
1415,1416,Equipment,Cat,small,28.01,1030.87,7.0,Y
1416,1417,Equipment,Bird,large,48.0,1873.47,3.0,Y
1417,1418,Equipment,Cat,small,27.81,1022.77,5.0,N
1418,1419,Food,Dog,medium,31.13,895.97,5.0,Y
1419,1420,Housing,Cat,small,26.0,829.64,4.0,Y
1420,1421,Toys,Cat,medium,29.1,1083.16,5.0,Y
1421,1422,Accessory,Dog,large,33.09,1062.99,5.0,N
1422,1423,Accessory,Cat,medium,17.93,512.64,6.0,Y
1423,1424,Food,Fish,small,26.53,755.94,2.0,N
1424,1425,Equipment,Cat,small,27.9,1027.92,4.0,Y
1425,1426,Equipment,Fish,medium,17.95,507.07,6.0,Y
1426,1427,Equipment,Cat,medium,23.25,803.69,7.0,Y
1427,1428,Food,Fish,small,25.71,724.38,4.0,Y
1428,1429,Housing,Fish,medium,16.03,370.02,2.0,Y
1429,1430,Medicine,Cat,medium,19.86,737.46,6.0,N
1430,1431,Toys,Fish,small,29.28,982.77,5.0,Y
1431,1432,Accessory,Bird,large,43.04,1417.97,4.0,N
1432,1433,Housing,Fish,medium,16.07,370.91,2.0,Y
1433,1434,Equipment,Fish,small,28.064999999999998,708.15,0.0,N
1434,1435,Medicine,Cat,small,25.35,999.07,6.0,N
1435,1436,Medicine,Fish,small,28.064999999999998,674.58,0.0,Y
1436,1437,Equipment,Dog,small,32.9,1104.94,5.0,N
1437,1438,Equipment,Cat,small,27.75,1024.41,7.0,N
1438,1439,Equipment,Cat,small,27.89,1026.29,6.0,N
1439,1440,Equipment,Cat,medium,22.75,783.11,4.0,Y
1440,1441,Food,Bird,large,51.06,1853.36,5.0,N
1441,1442,Medicine,Fish,medium,15.08,463.93,3.0,Y
1442,1443,Toys,Bird,large,54.07,2255.96,8.0,Y
1443,1444,Toys,Dog,medium,33.79,1143.62,4.0,Y
1444,1445,Food,Cat,medium,26.0,839.11,3.0,N
1445,1446,Medicine,Bird,medium,35.07,1207.88,6.0,N
1446,1447,Housing,Dog,medium,26.09,674.68,1.0,Y
1447,1448,Medicine,Fish,medium,28.064999999999998,456.96,0.0,Y
1448,1449,Accessory,Bird,large,42.98,1416.93,3.0,N
1449,1450,Accessory,Fish,small,17.94,443.36,5.0,N
1450,1451,Toys,Dog,medium,33.94,1155.59,3.0,N
1451,1452,Equipment,Fish,small,22.92,707.12,6.0,Y
1452,1453,Equipment,Cat,small,28.09,1032.96,8.0,Y
1453,1454,Equipment,Cat,small,28.14,1033.12,5.0,N
1454,1455,Food,Fish,medium,21.0,541.81,1.0,Y
1455,1456,Accessory,Dog,large,33.08,1061.09,8.0,Y
1456,1457,Medicine,Dog,small,29.79,1071.42,6.0,Y
1457,1458,Equipment,Cat,small,27.85,1031.72,4.0,Y
1458,1459,Toys,Cat,small,33.94,1355.68,7.0,N
1459,1460,Toys,Cat,small,33.78,1339.86,4.0,Y
1460,1461,Equipment,Cat,small,28.25,1038.91,3.0,Y
1461,1462,Medicine,Bird,medium,35.04,1204.44,4.0,Y
1462,1463,Food,Cat,medium,26.11,835.34,6.0,Y
1463,1464,Accessory,Dog,large,33.09,1060.98,7.0,N
1464,1465,Accessory,Bird,medium,33.04,856.44,4.0,Y
1465,1466,Housing,Cat,medium,21.02,617.82,5.0,N
1466,1467,Equipment,Cat,medium,22.98,794.29,5.0,Y
1467,1468,Medicine,Cat,small,24.91,982.9,6.0,N
1468,1469,Food,Bird,small,45.96,1468.75,5.0,N
1469,1470,Equipment,Fish,small,28.064999999999998,710.47,0.0,N
1470,1471,Equipment,Fish,small,23.05,706.21,5.0,Y
1471,1472,Toys,Fish,small,28.064999999999998,976.63,0.0,N
1472,1473,Equipment,Fish,small,22.96,701.39,6.0,Y
1473,1474,Medicine,Dog,small,29.81,1079.33,5.0,N
1474,1475,Food,Bird,medium,41.16,1213.07,3.0,N
1475,1476,Toys,Cat,medium,29.05,1079.45,7.0,Y
1476,1477,Housing,Bird,large,28.064999999999998,1567.31,0.0,Y
1477,1478,Housing,Cat,small,25.78,819.79,5.0,N
1478,1479,Accessory,Bird,large,42.99,1419.96,4.0,N
1479,1480,Housing,Fish,large,26.01,780.17,3.0,Y
1480,1481,Food,Bird,medium,40.98,1212.22,4.0,N
1481,1482,Toys,Cat,medium,29.0,1084.78,5.0,Y
1482,1483,Toys,Cat,small,34.04,1352.33,5.0,Y
1483,1484,Equipment,Cat,small,28.064999999999998,1037.81,0.0,Y
1484,1485,Equipment,Cat,small,28.03,1039.06,6.0,Y
1485,1486,Housing,Cat,medium,21.01,615.22,3.0,Y
1486,1487,Toys,Fish,small,29.1,981.97,4.0,Y
1487,1488,Medicine,Fish,small,19.94,663.56,7.0,N
1488,1489,Equipment,Fish,small,23.25,713.67,3.0,Y
1489,1490,Accessory,Bird,large,43.05,1427.33,4.0,N
1490,1491,Medicine,Cat,medium,20.14,746.16,7.0,Y
1491,1492,Toys,Cat,small,34.23,1365.7,5.0,N
1492,1493,Medicine,Cat,small,24.95,993.08,7.0,Y
1493,1494,Housing,Fish,small,21.0,535.9,3.0,Y
1494,1495,Medicine,Bird,small,39.96,1478.99,3.0,N
1495,1496,Food,Bird,medium,40.91,1203.36,5.0,N
1496,1497,Equipment,Dog,small,32.89,1099.97,5.0,N
1497,1498,Food,Fish,small,25.79,724.02,3.0,N
1498,1499,Medicine,Fish,small,19.94,658.66,5.0,Y
1499,1500,Food,Cat,medium,25.95,826.08,4.0,Y
